date,geoRegion,location,entries,type_variant,pop,sumTotal,prctPopSumTotal,freq,prct,prctSumTotal,per100Persons,per100PersonsTotal,type,version,granularity
202122,TG,other,0,location,282909,2,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202123,TG,other,0,location,282909,2,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202124,TG,other,0,location,282909,2,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202125,TG,other,0,location,282909,2,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202126,TG,other,0,location,282909,2,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202127,TG,other,0,location,282909,2,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202128,TG,other,0,location,282909,2,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202129,TG,other,0,location,282909,2,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202130,TG,other,0,location,282909,2,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202131,TG,other,0,location,282909,2,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202132,TG,other,0,location,282909,2,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202133,TG,other,0,location,282909,2,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202134,TG,other,0,location,282909,2,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202135,TG,other,0,location,282909,2,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202136,TG,other,0,location,282909,2,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202137,TG,other,0,location,282909,2,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202138,TG,other,0,location,282909,2,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202139,TG,other,0,location,282909,2,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202140,TG,other,0,location,282909,2,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202141,TG,other,0,location,282909,2,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202142,TG,other,0,location,282909,2,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202143,TG,other,0,location,282909,2,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202144,TG,other,0,location,282909,2,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202145,TG,other,0,location,282909,2,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202146,TG,other,0,location,282909,2,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202052,TI,vaccination_centre,0,location,350986,0,NA,NA,NA,NA,0,0,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202053,TI,vaccination_centre,0,location,350986,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202101,TI,vaccination_centre,403,location,350986,403,NA,0.059,5.8999999999999995,5.8999999999999995,0.11,0.11,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202102,TI,vaccination_centre,1144,location,350986,1547,NA,0.426,42.6,16.2,0.33,0.44,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202103,TI,vaccination_centre,1342,location,350986,2889,NA,0.541,54.1,24,0.38,0.82,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202104,TI,vaccination_centre,3260,location,350986,6149,NA,0.487,48.699999999999996,32.800000000000004,0.93,1.75,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202105,TI,vaccination_centre,878,location,350986,7027,NA,0.163,16.3,29.099999999999998,0.25,2,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202106,TI,vaccination_centre,1504,location,350986,8531,NA,0.233,23.3,27.900000000000002,0.43,2.43,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202107,TI,vaccination_centre,1280,location,350986,9811,NA,0.922,92.2,30.7,0.36,2.8,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202108,TI,vaccination_centre,3117,location,350986,12928,NA,0.683,68.30000000000001,35.4,0.89,3.68,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202109,TI,vaccination_centre,3822,location,350986,16750,NA,0.545,54.50000000000001,38.5,1.09,4.77,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202110,TI,vaccination_centre,4021,location,350986,20771,NA,0.603,60.3,41.4,1.15,5.92,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202111,TI,vaccination_centre,3087,location,350986,23858,NA,0.672,67.2,43.5,0.88,6.8,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202112,TI,vaccination_centre,3268,location,350986,27126,NA,0.43,43,43.5,0.93,7.73,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202113,TI,vaccination_centre,6447,location,350986,33573,NA,0.745,74.5,47.199999999999996,1.84,9.57,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202114,TI,vaccination_centre,6481,location,350986,40054,NA,0.856,85.6,50.9,1.85,11.41,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202115,TI,vaccination_centre,10382,location,350986,50436,NA,0.869,86.9,55.7,2.96,14.37,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202116,TI,vaccination_centre,13744,location,350986,64180,NA,0.655,65.5,57.49999999999999,3.92,18.29,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202117,TI,vaccination_centre,18175,location,350986,82355,NA,0.8,80,61.3,5.18,23.46,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202118,TI,vaccination_centre,18384,location,350986,100739,NA,0.861,86.1,64.7,5.24,28.7,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202119,TI,vaccination_centre,17076,location,350986,117815,NA,0.907,90.7,67.5,4.87,33.57,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202120,TI,vaccination_centre,22111,location,350986,139926,NA,0.871,87.1,70,6.3,39.87,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202121,TI,vaccination_centre,21410,location,350986,161336,NA,0.869,86.9,71.89999999999999,6.1,45.97,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202122,TI,vaccination_centre,25746,location,350986,187082,NA,0.924,92.4,74.1,7.34,53.3,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202123,TI,vaccination_centre,20455,location,350986,207537,NA,0.936,93.60000000000001,75.7,5.83,59.13,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202124,TI,vaccination_centre,24425,location,350986,231962,NA,0.954,95.39999999999999,77.4,6.96,66.09,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202125,TI,vaccination_centre,20169,location,350986,252131,NA,0.966,96.6,78.60000000000001,5.75,71.84,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202126,TI,vaccination_centre,19599,location,350986,271730,NA,0.981,98.1,79.80000000000001,5.58,77.42,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202127,TI,vaccination_centre,12177,location,350986,283907,NA,0.96,96,80.30000000000001,3.47,80.89,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202128,TI,vaccination_centre,13935,location,350986,297842,NA,0.968,96.8,81,3.97,84.86,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202129,TI,vaccination_centre,13191,location,350986,311033,NA,0.978,97.8,81.6,3.76,88.62,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202130,TI,vaccination_centre,10734,location,350986,321767,NA,0.981,98.1,82,3.06,91.68,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202131,TI,vaccination_centre,5700,location,350986,327467,NA,0.971,97.1,82.3,1.62,93.3,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202132,TI,vaccination_centre,3985,location,350986,331452,NA,0.941,94.1,82.39999999999999,1.14,94.43,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202133,TI,vaccination_centre,4301,location,350986,335753,NA,0.908,90.8,82.5,1.23,95.66,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202134,TI,vaccination_centre,4605,location,350986,340358,NA,0.887,88.7,82.6,1.31,96.97,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202135,TI,vaccination_centre,5436,location,350986,345794,NA,0.777,77.7,82.5,1.55,98.52,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202136,TI,vaccination_centre,6208,location,350986,352002,NA,0.712,71.2,82.19999999999999,1.77,100.29,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202137,TI,vaccination_centre,6469,location,350986,358471,NA,0.696,69.6,82,1.84,102.13,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202138,TI,vaccination_centre,5178,location,350986,363649,NA,0.706,70.6,81.8,1.48,103.61,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202139,TI,vaccination_centre,4805,location,350986,368454,NA,0.691,69.1,81.6,1.37,104.98,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202140,TI,vaccination_centre,4270,location,350986,372724,NA,0.633,63.3,81.3,1.22,106.19,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202141,TI,vaccination_centre,4530,location,350986,377254,NA,0.613,61.3,81,1.29,107.48,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202142,TI,vaccination_centre,3979,location,350986,381233,NA,0.676,67.60000000000001,80.80000000000001,1.13,108.62,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202143,TI,vaccination_centre,2784,location,350986,384017,NA,0.76,76,80.80000000000001,0.79,109.41,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202144,TI,vaccination_centre,1848,location,350986,385865,NA,0.767,76.7,80.80000000000001,0.53,109.94,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202145,TI,vaccination_centre,1824,location,350986,387689,NA,0.284,28.4,80.10000000000001,0.52,110.46,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202146,TI,vaccination_centre,6384,location,350986,394073,NA,0.9,90,80.2,1.82,112.28,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202052,TI,nursing_home,0,location,350986,0,NA,NA,NA,NA,0,0,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202053,TI,nursing_home,0,location,350986,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202101,TI,nursing_home,6455,location,350986,6455,NA,0.94,94,93.89999999999999,1.84,1.84,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202102,TI,nursing_home,1467,location,350986,7922,NA,0.546,54.6,82.89999999999999,0.42,2.26,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202103,TI,nursing_home,9,location,350986,7931,NA,0.004,0.4,65.9,0,2.26,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202104,TI,nursing_home,5,location,350986,7936,NA,0.001,0.1,42.4,0,2.26,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202105,TI,nursing_home,3547,location,350986,11483,NA,0.658,65.8,47.599999999999994,1.01,3.27,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202106,TI,nursing_home,4464,location,350986,15947,NA,0.69,69,52.1,1.27,4.54,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202107,TI,nursing_home,8,location,350986,15955,NA,0.006,0.6,49.9,0,4.55,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202108,TI,nursing_home,7,location,350986,15962,NA,0.002,0.2,43.7,0,4.55,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202109,TI,nursing_home,7,location,350986,15969,NA,0.001,0.1,36.7,0,4.55,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202110,TI,nursing_home,58,location,350986,16027,NA,0.009,0.8999999999999999,31.900000000000002,0.02,4.57,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202111,TI,nursing_home,6,location,350986,16033,NA,0.001,0.1,29.299999999999997,0,4.57,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202112,TI,nursing_home,0,location,350986,16033,NA,0,0,25.7,0,4.57,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202113,TI,nursing_home,1,location,350986,16034,NA,0,0,22.6,0,4.57,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202114,TI,nursing_home,0,location,350986,16034,NA,0,0,20.4,0,4.57,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202115,TI,nursing_home,0,location,350986,16034,NA,0,0,17.7,0,4.57,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202116,TI,nursing_home,0,location,350986,16034,NA,0,0,14.399999999999999,0,4.57,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202117,TI,nursing_home,0,location,350986,16034,NA,0,0,11.899999999999999,0,4.57,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202118,TI,nursing_home,0,location,350986,16034,NA,0,0,10.299999999999999,0,4.57,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202119,TI,nursing_home,0,location,350986,16034,NA,0,0,9.2,0,4.57,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202120,TI,nursing_home,0,location,350986,16034,NA,0,0,8,0,4.57,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202121,TI,nursing_home,0,location,350986,16034,NA,0,0,7.1,0,4.57,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202122,TI,nursing_home,0,location,350986,16034,NA,0,0,6.4,0,4.57,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202123,TI,nursing_home,0,location,350986,16034,NA,0,0,5.800000000000001,0,4.57,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202124,TI,nursing_home,0,location,350986,16034,NA,0,0,5.3,0,4.57,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202125,TI,nursing_home,0,location,350986,16034,NA,0,0,5,0,4.57,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202126,TI,nursing_home,0,location,350986,16034,NA,0,0,4.7,0,4.57,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202127,TI,nursing_home,0,location,350986,16034,NA,0,0,4.5,0,4.57,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202128,TI,nursing_home,0,location,350986,16034,NA,0,0,4.3999999999999995,0,4.57,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202129,TI,nursing_home,0,location,350986,16034,NA,0,0,4.2,0,4.57,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202130,TI,nursing_home,0,location,350986,16034,NA,0,0,4.1000000000000005,0,4.57,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202131,TI,nursing_home,0,location,350986,16034,NA,0,0,4,0,4.57,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202132,TI,nursing_home,0,location,350986,16034,NA,0,0,4,0,4.57,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202133,TI,nursing_home,0,location,350986,16034,NA,0,0,3.9,0,4.57,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202134,TI,nursing_home,0,location,350986,16034,NA,0,0,3.9,0,4.57,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202135,TI,nursing_home,0,location,350986,16034,NA,0,0,3.8,0,4.57,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202136,TI,nursing_home,0,location,350986,16034,NA,0,0,3.6999999999999997,0,4.57,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202137,TI,nursing_home,0,location,350986,16034,NA,0,0,3.6999999999999997,0,4.57,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202138,TI,nursing_home,0,location,350986,16034,NA,0,0,3.5999999999999996,0,4.57,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202139,TI,nursing_home,0,location,350986,16034,NA,0,0,3.5999999999999996,0,4.57,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202140,TI,nursing_home,1,location,350986,16035,NA,0,0,3.5000000000000004,0,4.57,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202141,TI,nursing_home,0,location,350986,16035,NA,0,0,3.4000000000000004,0,4.57,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202142,TI,nursing_home,0,location,350986,16035,NA,0,0,3.4000000000000004,0,4.57,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202143,TI,nursing_home,0,location,350986,16035,NA,0,0,3.4000000000000004,0,4.57,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202144,TI,nursing_home,0,location,350986,16035,NA,0,0,3.4000000000000004,0,4.57,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202145,TI,nursing_home,3597,location,350986,19632,NA,0.561,56.10000000000001,4.1000000000000005,1.02,5.59,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202146,TI,nursing_home,6,location,350986,19638,NA,0.001,0.1,4,0,5.6,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202052,TI,medical_practice,0,location,350986,0,NA,NA,NA,NA,0,0,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202053,TI,medical_practice,0,location,350986,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202101,TI,medical_practice,2,location,350986,2,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202102,TI,medical_practice,0,location,350986,2,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202103,TI,medical_practice,1130,location,350986,1132,NA,0.455,45.5,9.4,0.32,0.32,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202104,TI,medical_practice,3048,location,350986,4180,NA,0.456,45.6,22.3,0.87,1.19,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202105,TI,medical_practice,801,location,350986,4981,NA,0.148,14.799999999999999,20.599999999999998,0.23,1.42,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202106,TI,medical_practice,192,location,350986,5173,NA,0.03,3,16.900000000000002,0.05,1.47,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202107,TI,medical_practice,100,location,350986,5273,NA,0.072,7.199999999999999,16.5,0.03,1.5,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202108,TI,medical_practice,1164,location,350986,6437,NA,0.255,25.5,17.599999999999998,0.33,1.83,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202109,TI,medical_practice,2488,location,350986,8925,NA,0.355,35.5,20.5,0.71,2.54,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202110,TI,medical_practice,2275,location,350986,11200,NA,0.341,34.1,22.3,0.65,3.19,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202111,TI,medical_practice,956,location,350986,12156,NA,0.208,20.8,22.2,0.27,3.46,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202112,TI,medical_practice,3431,location,350986,15587,NA,0.452,45.2,25,0.98,4.44,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202113,TI,medical_practice,1441,location,350986,17028,NA,0.166,16.6,24,0.41,4.85,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202114,TI,medical_practice,659,location,350986,17687,NA,0.087,8.7,22.5,0.19,5.04,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202115,TI,medical_practice,955,location,350986,18642,NA,0.08,8,20.599999999999998,0.27,5.31,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202116,TI,medical_practice,4478,location,350986,23120,NA,0.213,21.3,20.7,1.28,6.59,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202117,TI,medical_practice,2805,location,350986,25925,NA,0.123,12.3,19.3,0.8,7.39,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202118,TI,medical_practice,1513,location,350986,27438,NA,0.071,7.1,17.599999999999998,0.43,7.82,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202119,TI,medical_practice,912,location,350986,28350,NA,0.048,4.8,16.2,0.26,8.08,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202120,TI,medical_practice,1626,location,350986,29976,NA,0.064,6.4,15,0.46,8.54,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202121,TI,medical_practice,1536,location,350986,31512,NA,0.062,6.2,14.000000000000002,0.44,8.98,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202122,TI,medical_practice,1258,location,350986,32770,NA,0.045,4.5,13,0.36,9.34,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202123,TI,medical_practice,1017,location,350986,33787,NA,0.047,4.7,12.3,0.29,9.63,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202124,TI,medical_practice,890,location,350986,34677,NA,0.035,3.5000000000000004,11.600000000000001,0.25,9.88,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202125,TI,medical_practice,565,location,350986,35242,NA,0.027,2.7,11,0.16,10.04,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202126,TI,medical_practice,335,location,350986,35577,NA,0.017,1.7000000000000002,10.4,0.1,10.14,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202127,TI,medical_practice,455,location,350986,36032,NA,0.036,3.5999999999999996,10.2,0.13,10.27,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202128,TI,medical_practice,455,location,350986,36487,NA,0.032,3.2,9.9,0.13,10.4,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202129,TI,medical_practice,262,location,350986,36749,NA,0.019,1.9,9.6,0.07,10.47,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
