date,geoRegion,altersklasse_covid19,entries,type_variant,age_group_type,pop,sumTotal,per100Persons,per100PersonsTotal,type,version,granularity,freq,prct
202118,FL,30 - 39,144,altersklasse_covid19,age_group_AKL10,5010,752,2.87,15.01,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.105,10.5
202119,FL,30 - 39,149,altersklasse_covid19,age_group_AKL10,5010,901,2.97,17.98,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.076,7.6
202120,FL,30 - 39,289,altersklasse_covid19,age_group_AKL10,5010,1190,5.77,23.75,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.105,10.5
202121,FL,30 - 39,336,altersklasse_covid19,age_group_AKL10,5010,1526,6.71,30.46,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.153,15.299999999999999
202122,FL,30 - 39,368,altersklasse_covid19,age_group_AKL10,5010,1894,7.35,37.8,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.133,13.3
202123,FL,30 - 39,457,altersklasse_covid19,age_group_AKL10,5010,2351,9.12,46.93,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.159,15.9
202124,FL,30 - 39,479,altersklasse_covid19,age_group_AKL10,5010,2830,9.56,56.49,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.171,17.1
202125,FL,30 - 39,250,altersklasse_covid19,age_group_AKL10,5010,3080,4.99,61.48,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.155,15.5
202126,FL,30 - 39,361,altersklasse_covid19,age_group_AKL10,5010,3441,7.21,68.68,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.159,15.9
202127,FL,30 - 39,421,altersklasse_covid19,age_group_AKL10,5010,3862,8.4,77.09,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.161,16.1
202128,FL,30 - 39,450,altersklasse_covid19,age_group_AKL10,5010,4312,8.98,86.07,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.193,19.3
202129,FL,30 - 39,104,altersklasse_covid19,age_group_AKL10,5010,4416,2.08,88.14,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.164,16.400000000000002
202130,FL,30 - 39,0,altersklasse_covid19,age_group_AKL10,5010,4416,0,88.14,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,NA,NA
202131,FL,30 - 39,0,altersklasse_covid19,age_group_AKL10,5010,4416,0,88.14,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,NA,NA
202132,FL,30 - 39,306,altersklasse_covid19,age_group_AKL10,5010,4722,6.11,94.25,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.178,17.8
202133,FL,30 - 39,221,altersklasse_covid19,age_group_AKL10,5010,4943,4.41,98.66,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.181,18.099999999999998
202134,FL,30 - 39,162,altersklasse_covid19,age_group_AKL10,5010,5105,3.23,101.9,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.163,16.3
202135,FL,30 - 39,0,altersklasse_covid19,age_group_AKL10,5010,5105,0,101.9,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,NA,NA
202136,FL,30 - 39,52,altersklasse_covid19,age_group_AKL10,5010,5157,1.04,102.93,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.111,11.1
202137,FL,30 - 39,326,altersklasse_covid19,age_group_AKL10,5010,5483,6.51,109.44,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.186,18.6
202138,FL,30 - 39,236,altersklasse_covid19,age_group_AKL10,5010,5719,4.71,114.15,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.174,17.4
202139,FL,30 - 39,26,altersklasse_covid19,age_group_AKL10,5010,5745,0.52,114.67,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.149,14.899999999999999
202140,FL,30 - 39,45,altersklasse_covid19,age_group_AKL10,5010,5790,0.9,115.57,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.238,23.799999999999997
202141,FL,30 - 39,37,altersklasse_covid19,age_group_AKL10,5010,5827,0.74,116.31,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.226,22.6
202142,FL,30 - 39,197,altersklasse_covid19,age_group_AKL10,5010,6024,3.93,120.24,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.188,18.8
202143,FL,30 - 39,94,altersklasse_covid19,age_group_AKL10,5010,6118,1.88,122.12,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.216,21.6
202144,FL,30 - 39,84,altersklasse_covid19,age_group_AKL10,5010,6202,1.68,123.79,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.207,20.7
202145,FL,30 - 39,67,altersklasse_covid19,age_group_AKL10,5010,6269,1.34,125.13,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.201,20.1
202146,FL,30 - 39,38,altersklasse_covid19,age_group_AKL10,5010,6307,0.76,125.89,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.104,10.4
202052,FL,40 - 49,0,altersklasse_covid19,age_group_AKL10,5428,0,0,0,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,NA,NA
202053,FL,40 - 49,0,altersklasse_covid19,age_group_AKL10,5428,0,0,0,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,NA,NA
202101,FL,40 - 49,0,altersklasse_covid19,age_group_AKL10,5428,0,0,0,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0,0
202102,FL,40 - 49,1,altersklasse_covid19,age_group_AKL10,5428,1,0.02,0.02,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.2,20
202103,FL,40 - 49,25,altersklasse_covid19,age_group_AKL10,5428,26,0.46,0.48,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.075,7.5
202104,FL,40 - 49,126,altersklasse_covid19,age_group_AKL10,5428,152,2.32,2.8,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.253,25.3
202105,FL,40 - 49,1,altersklasse_covid19,age_group_AKL10,5428,153,0.02,2.82,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.2,20
202106,FL,40 - 49,26,altersklasse_covid19,age_group_AKL10,5428,179,0.48,3.3,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.079,7.9
202107,FL,40 - 49,24,altersklasse_covid19,age_group_AKL10,5428,203,0.44,3.74,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.037,3.6999999999999997
202108,FL,40 - 49,102,altersklasse_covid19,age_group_AKL10,5428,305,1.88,5.62,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.13,13
202109,FL,40 - 49,5,altersklasse_covid19,age_group_AKL10,5428,310,0.09,5.71,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.009,0.8999999999999999
202110,FL,40 - 49,3,altersklasse_covid19,age_group_AKL10,5428,313,0.06,5.77,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.005,0.5
202111,FL,40 - 49,1,altersklasse_covid19,age_group_AKL10,5428,314,0.02,5.78,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.002,0.2
202112,FL,40 - 49,3,altersklasse_covid19,age_group_AKL10,5428,317,0.06,5.84,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.003,0.3
202113,FL,40 - 49,7,altersklasse_covid19,age_group_AKL10,5428,324,0.13,5.97,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.007,0.7000000000000001
202114,FL,40 - 49,13,altersklasse_covid19,age_group_AKL10,5428,337,0.24,6.21,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.014,1.4000000000000001
202115,FL,40 - 49,115,altersklasse_covid19,age_group_AKL10,5428,452,2.12,8.33,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.08,8
202116,FL,40 - 49,224,altersklasse_covid19,age_group_AKL10,5428,676,4.13,12.45,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.086,8.6
202117,FL,40 - 49,261,altersklasse_covid19,age_group_AKL10,5428,937,4.81,17.26,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.169,16.900000000000002
202118,FL,40 - 49,189,altersklasse_covid19,age_group_AKL10,5428,1126,3.48,20.74,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.138,13.8
202119,FL,40 - 49,230,altersklasse_covid19,age_group_AKL10,5428,1356,4.24,24.98,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.117,11.700000000000001
202120,FL,40 - 49,387,altersklasse_covid19,age_group_AKL10,5428,1743,7.13,32.11,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.141,14.099999999999998
202121,FL,40 - 49,487,altersklasse_covid19,age_group_AKL10,5428,2230,8.97,41.08,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.221,22.1
202122,FL,40 - 49,540,altersklasse_covid19,age_group_AKL10,5428,2770,9.95,51.03,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.195,19.5
202123,FL,40 - 49,668,altersklasse_covid19,age_group_AKL10,5428,3438,12.31,63.34,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.232,23.200000000000003
202124,FL,40 - 49,652,altersklasse_covid19,age_group_AKL10,5428,4090,12.01,75.35,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.232,23.200000000000003
202125,FL,40 - 49,313,altersklasse_covid19,age_group_AKL10,5428,4403,5.77,81.12,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.194,19.400000000000002
202126,FL,40 - 49,495,altersklasse_covid19,age_group_AKL10,5428,4898,9.12,90.24,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.218,21.8
202127,FL,40 - 49,593,altersklasse_covid19,age_group_AKL10,5428,5491,10.92,101.16,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.227,22.7
202128,FL,40 - 49,532,altersklasse_covid19,age_group_AKL10,5428,6023,9.8,110.96,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.229,22.900000000000002
202129,FL,40 - 49,121,altersklasse_covid19,age_group_AKL10,5428,6144,2.23,113.19,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.191,19.1
202130,FL,40 - 49,0,altersklasse_covid19,age_group_AKL10,5428,6144,0,113.19,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,NA,NA
202131,FL,40 - 49,0,altersklasse_covid19,age_group_AKL10,5428,6144,0,113.19,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,NA,NA
202132,FL,40 - 49,278,altersklasse_covid19,age_group_AKL10,5428,6422,5.12,118.31,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.162,16.2
202133,FL,40 - 49,214,altersklasse_covid19,age_group_AKL10,5428,6636,3.94,122.25,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.175,17.5
202134,FL,40 - 49,186,altersklasse_covid19,age_group_AKL10,5428,6822,3.43,125.68,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.187,18.7
202135,FL,40 - 49,0,altersklasse_covid19,age_group_AKL10,5428,6822,0,125.68,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,NA,NA
202136,FL,40 - 49,46,altersklasse_covid19,age_group_AKL10,5428,6868,0.85,126.53,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.099,9.9
202137,FL,40 - 49,254,altersklasse_covid19,age_group_AKL10,5428,7122,4.68,131.21,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.145,14.499999999999998
202138,FL,40 - 49,235,altersklasse_covid19,age_group_AKL10,5428,7357,4.33,135.54,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.174,17.4
202139,FL,40 - 49,26,altersklasse_covid19,age_group_AKL10,5428,7383,0.48,136.02,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.149,14.899999999999999
202140,FL,40 - 49,24,altersklasse_covid19,age_group_AKL10,5428,7407,0.44,136.46,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.127,12.7
202141,FL,40 - 49,18,altersklasse_covid19,age_group_AKL10,5428,7425,0.33,136.79,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.11,11
202142,FL,40 - 49,150,altersklasse_covid19,age_group_AKL10,5428,7575,2.76,139.55,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.143,14.299999999999999
202143,FL,40 - 49,49,altersklasse_covid19,age_group_AKL10,5428,7624,0.9,140.46,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.112,11.200000000000001
202144,FL,40 - 49,63,altersklasse_covid19,age_group_AKL10,5428,7687,1.16,141.62,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.156,15.6
202145,FL,40 - 49,47,altersklasse_covid19,age_group_AKL10,5428,7734,0.87,142.48,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.141,14.099999999999998
202146,FL,40 - 49,31,altersklasse_covid19,age_group_AKL10,5428,7765,0.57,143.05,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.084,8.4
202052,FL,50 - 59,0,altersklasse_covid19,age_group_AKL10,6434,0,0,0,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,NA,NA
202053,FL,50 - 59,0,altersklasse_covid19,age_group_AKL10,6434,0,0,0,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,NA,NA
202101,FL,50 - 59,1,altersklasse_covid19,age_group_AKL10,6434,1,0.02,0.02,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.167,16.7
202102,FL,50 - 59,3,altersklasse_covid19,age_group_AKL10,6434,4,0.05,0.06,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.6,60
202103,FL,50 - 59,77,altersklasse_covid19,age_group_AKL10,6434,81,1.2,1.26,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.232,23.200000000000003
202104,FL,50 - 59,144,altersklasse_covid19,age_group_AKL10,6434,225,2.24,3.5,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.289,28.9
202105,FL,50 - 59,3,altersklasse_covid19,age_group_AKL10,6434,228,0.05,3.54,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.6,60
202106,FL,50 - 59,77,altersklasse_covid19,age_group_AKL10,6434,305,1.2,4.74,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.235,23.5
202107,FL,50 - 59,38,altersklasse_covid19,age_group_AKL10,6434,343,0.59,5.33,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.059,5.8999999999999995
202108,FL,50 - 59,113,altersklasse_covid19,age_group_AKL10,6434,456,1.76,7.09,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.144,14.399999999999999
202109,FL,50 - 59,7,altersklasse_covid19,age_group_AKL10,6434,463,0.11,7.2,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.013,1.3
202110,FL,50 - 59,8,altersklasse_covid19,age_group_AKL10,6434,471,0.12,7.32,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.012,1.2
202111,FL,50 - 59,12,altersklasse_covid19,age_group_AKL10,6434,483,0.19,7.51,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.02,2
202112,FL,50 - 59,6,altersklasse_covid19,age_group_AKL10,6434,489,0.09,7.6,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.005,0.5
202113,FL,50 - 59,11,altersklasse_covid19,age_group_AKL10,6434,500,0.17,7.77,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.011,1.0999999999999999
202114,FL,50 - 59,30,altersklasse_covid19,age_group_AKL10,6434,530,0.47,8.24,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.033,3.3000000000000003
202115,FL,50 - 59,297,altersklasse_covid19,age_group_AKL10,6434,827,4.62,12.85,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.205,20.5
202116,FL,50 - 59,254,altersklasse_covid19,age_group_AKL10,6434,1081,3.95,16.8,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.098,9.8
202117,FL,50 - 59,330,altersklasse_covid19,age_group_AKL10,6434,1411,5.13,21.93,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.214,21.4
202118,FL,50 - 59,304,altersklasse_covid19,age_group_AKL10,6434,1715,4.72,26.66,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.222,22.2
202119,FL,50 - 59,466,altersklasse_covid19,age_group_AKL10,6434,2181,7.24,33.9,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.237,23.7
202120,FL,50 - 59,495,altersklasse_covid19,age_group_AKL10,6434,2676,7.69,41.59,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.18,18
202121,FL,50 - 59,667,altersklasse_covid19,age_group_AKL10,6434,3343,10.37,51.96,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.303,30.3
202122,FL,50 - 59,749,altersklasse_covid19,age_group_AKL10,6434,4092,11.64,63.6,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.27,27
202123,FL,50 - 59,781,altersklasse_covid19,age_group_AKL10,6434,4873,12.14,75.74,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.272,27.200000000000003
202124,FL,50 - 59,755,altersklasse_covid19,age_group_AKL10,6434,5628,11.73,87.47,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.269,26.900000000000002
202125,FL,50 - 59,430,altersklasse_covid19,age_group_AKL10,6434,6058,6.68,94.16,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.266,26.6
202126,FL,50 - 59,604,altersklasse_covid19,age_group_AKL10,6434,6662,9.39,103.54,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.265,26.5
202127,FL,50 - 59,661,altersklasse_covid19,age_group_AKL10,6434,7323,10.27,113.82,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.253,25.3
202128,FL,50 - 59,606,altersklasse_covid19,age_group_AKL10,6434,7929,9.42,123.24,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.26,26
202129,FL,50 - 59,119,altersklasse_covid19,age_group_AKL10,6434,8048,1.85,125.09,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.187,18.7
202130,FL,50 - 59,0,altersklasse_covid19,age_group_AKL10,6434,8048,0,125.09,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,NA,NA
202131,FL,50 - 59,0,altersklasse_covid19,age_group_AKL10,6434,8048,0,125.09,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,NA,NA
202132,FL,50 - 59,310,altersklasse_covid19,age_group_AKL10,6434,8358,4.82,129.9,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.18,18
202133,FL,50 - 59,203,altersklasse_covid19,age_group_AKL10,6434,8561,3.16,133.06,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.166,16.6
202134,FL,50 - 59,148,altersklasse_covid19,age_group_AKL10,6434,8709,2.3,135.36,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.149,14.899999999999999
202135,FL,50 - 59,0,altersklasse_covid19,age_group_AKL10,6434,8709,0,135.36,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,NA,NA
202136,FL,50 - 59,37,altersklasse_covid19,age_group_AKL10,6434,8746,0.58,135.93,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.079,7.9
202137,FL,50 - 59,256,altersklasse_covid19,age_group_AKL10,6434,9002,3.98,139.91,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.146,14.6
202138,FL,50 - 59,184,altersklasse_covid19,age_group_AKL10,6434,9186,2.86,142.77,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.136,13.600000000000001
202139,FL,50 - 59,31,altersklasse_covid19,age_group_AKL10,6434,9217,0.48,143.25,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.177,17.7
202140,FL,50 - 59,32,altersklasse_covid19,age_group_AKL10,6434,9249,0.5,143.75,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.169,16.900000000000002
202141,FL,50 - 59,31,altersklasse_covid19,age_group_AKL10,6434,9280,0.48,144.23,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.189,18.9
202142,FL,50 - 59,127,altersklasse_covid19,age_group_AKL10,6434,9407,1.97,146.21,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.121,12.1
202143,FL,50 - 59,72,altersklasse_covid19,age_group_AKL10,6434,9479,1.12,147.33,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.165,16.5
202144,FL,50 - 59,67,altersklasse_covid19,age_group_AKL10,6434,9546,1.04,148.37,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.165,16.5
202145,FL,50 - 59,49,altersklasse_covid19,age_group_AKL10,6434,9595,0.76,149.13,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.147,14.7
202146,FL,50 - 59,37,altersklasse_covid19,age_group_AKL10,6434,9632,0.58,149.7,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.101,10.100000000000001
202052,FL,60 - 69,0,altersklasse_covid19,age_group_AKL10,4984,0,0,0,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,NA,NA
202053,FL,60 - 69,0,altersklasse_covid19,age_group_AKL10,4984,0,0,0,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,NA,NA
202101,FL,60 - 69,0,altersklasse_covid19,age_group_AKL10,4984,0,0,0,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0,0
202102,FL,60 - 69,1,altersklasse_covid19,age_group_AKL10,4984,1,0.02,0.02,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.2,20
202103,FL,60 - 69,37,altersklasse_covid19,age_group_AKL10,4984,38,0.74,0.76,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.111,11.1
202104,FL,60 - 69,65,altersklasse_covid19,age_group_AKL10,4984,103,1.3,2.07,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.131,13.100000000000001
202105,FL,60 - 69,1,altersklasse_covid19,age_group_AKL10,4984,104,0.02,2.09,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.2,20
202106,FL,60 - 69,36,altersklasse_covid19,age_group_AKL10,4984,140,0.72,2.81,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.11,11
202107,FL,60 - 69,21,altersklasse_covid19,age_group_AKL10,4984,161,0.42,3.23,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.033,3.3000000000000003
202108,FL,60 - 69,51,altersklasse_covid19,age_group_AKL10,4984,212,1.02,4.25,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.065,6.5
202109,FL,60 - 69,2,altersklasse_covid19,age_group_AKL10,4984,214,0.04,4.29,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.004,0.4
202110,FL,60 - 69,0,altersklasse_covid19,age_group_AKL10,4984,214,0,4.29,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0,0
202111,FL,60 - 69,10,altersklasse_covid19,age_group_AKL10,4984,224,0.2,4.49,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.017,1.7000000000000002
202112,FL,60 - 69,5,altersklasse_covid19,age_group_AKL10,4984,229,0.1,4.59,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.004,0.4
202113,FL,60 - 69,4,altersklasse_covid19,age_group_AKL10,4984,233,0.08,4.67,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.004,0.4
202114,FL,60 - 69,29,altersklasse_covid19,age_group_AKL10,4984,262,0.58,5.26,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.032,3.2
202115,FL,60 - 69,545,altersklasse_covid19,age_group_AKL10,4984,807,10.93,16.19,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.377,37.7
202116,FL,60 - 69,962,altersklasse_covid19,age_group_AKL10,4984,1769,19.3,35.49,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.37,37
202117,FL,60 - 69,193,altersklasse_covid19,age_group_AKL10,4984,1962,3.87,39.37,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.125,12.5
202118,FL,60 - 69,291,altersklasse_covid19,age_group_AKL10,4984,2253,5.84,45.2,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.212,21.2
