sex,nachweismethode,geoRegion,datum,entries,entries_pos,entries_neg,sumTotal,anteil_pos,anteil_pos_diff,anteil_pos_all,freq,prct,pop,inz_entries,inzsumTotal,type,type_variant,version,datum_unit,datum_dboardformated,entries_diff_abs,entries_diff_inz,entries_diff_pct,prct_diff,timeframe_all,timeframe_phase2,timeframe_phase2b,timeframe_phase3,timeframe_phase4,timeframe_28d,timeframe_14d
male,all,CH,202009,NA,NA,NA,NA,NA,NA,NA,NA,NA,4302599,NA,NA,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2020-09,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
female,all,CH,202009,NA,NA,NA,NA,NA,NA,NA,NA,NA,4367701,NA,NA,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2020-09,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
unknown,all,CH,202009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2020-09,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
male,all,CH,202010,NA,NA,NA,NA,NA,NA,NA,NA,NA,4302599,NA,NA,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2020-10,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
female,all,CH,202010,NA,NA,NA,NA,NA,NA,NA,NA,NA,4367701,NA,NA,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2020-10,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
unknown,all,CH,202010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2020-10,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
male,all,CH,202011,NA,NA,NA,NA,NA,NA,NA,NA,NA,4302599,NA,NA,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2020-11,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
female,all,CH,202011,NA,NA,NA,NA,NA,NA,NA,NA,NA,4367701,NA,NA,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2020-11,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
unknown,all,CH,202011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2020-11,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
male,all,CH,202012,NA,NA,NA,NA,NA,NA,NA,NA,NA,4302599,NA,NA,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2020-12,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
female,all,CH,202012,NA,NA,NA,NA,NA,NA,NA,NA,NA,4367701,NA,NA,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2020-12,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
unknown,all,CH,202012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2020-12,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
male,all,CH,202013,NA,NA,NA,NA,NA,NA,NA,NA,NA,4302599,NA,NA,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2020-13,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
female,all,CH,202013,NA,NA,NA,NA,NA,NA,NA,NA,NA,4367701,NA,NA,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2020-13,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
unknown,all,CH,202013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2020-13,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
male,all,CH,202014,NA,NA,NA,NA,NA,NA,NA,NA,NA,4302599,NA,NA,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2020-14,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
female,all,CH,202014,NA,NA,NA,NA,NA,NA,NA,NA,NA,4367701,NA,NA,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2020-14,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
unknown,all,CH,202014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2020-14,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
male,all,CH,202015,NA,NA,NA,NA,NA,NA,NA,NA,NA,4302599,NA,NA,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2020-15,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
female,all,CH,202015,NA,NA,NA,NA,NA,NA,NA,NA,NA,4367701,NA,NA,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2020-15,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
unknown,all,CH,202015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2020-15,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
male,all,CH,202016,NA,NA,NA,NA,NA,NA,NA,NA,NA,4302599,NA,NA,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2020-16,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
female,all,CH,202016,NA,NA,NA,NA,NA,NA,NA,NA,NA,4367701,NA,NA,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2020-16,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
unknown,all,CH,202016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2020-16,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
male,all,CH,202017,NA,NA,NA,NA,NA,NA,NA,NA,NA,4302599,NA,NA,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2020-17,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
female,all,CH,202017,NA,NA,NA,NA,NA,NA,NA,NA,NA,4367701,NA,NA,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2020-17,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
unknown,all,CH,202017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2020-17,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
male,all,CH,202018,NA,NA,NA,NA,NA,NA,NA,NA,NA,4302599,NA,NA,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2020-18,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
female,all,CH,202018,NA,NA,NA,NA,NA,NA,NA,NA,NA,4367701,NA,NA,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2020-18,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
unknown,all,CH,202018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2020-18,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
male,all,CH,202019,NA,NA,NA,NA,NA,NA,NA,NA,NA,4302599,NA,NA,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2020-19,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
female,all,CH,202019,NA,NA,NA,NA,NA,NA,NA,NA,NA,4367701,NA,NA,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2020-19,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
unknown,all,CH,202019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2020-19,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
male,all,CH,202020,NA,NA,NA,NA,NA,NA,NA,NA,NA,4302599,NA,NA,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2020-20,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
female,all,CH,202020,NA,NA,NA,NA,NA,NA,NA,NA,NA,4367701,NA,NA,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2020-20,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
unknown,all,CH,202020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2020-20,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
male,all,CH,202021,NA,NA,NA,NA,NA,NA,NA,NA,NA,4302599,NA,NA,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2020-21,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
female,all,CH,202021,NA,NA,NA,NA,NA,NA,NA,NA,NA,4367701,NA,NA,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2020-21,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
unknown,all,CH,202021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2020-21,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
male,all,CH,202022,12856,104,12752,12856,0.8,NA,0.8,0.488,48.8,4302599,298.8,298.8,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2020-22,12856,298.8,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
female,all,CH,202022,13478,101,13377,13478,0.7,NA,0.7,0.512,51.2,4367701,308.58,308.58,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2020-22,13478,308.58,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
unknown,all,CH,202022,7,0,7,7,0,NA,0,0,0,NA,NA,NA,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2020-22,7,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
male,all,CH,202023,12324,82,12242,25180,0.7,-0.10000000000000009,0.7,0.48,48,4302599,286.43,585.23,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2020-23,-532,-12.37,-4.1,-0.7999999999999972,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
female,all,CH,202023,13288,72,13216,26766,0.5,-0.19999999999999996,0.6,0.518,51.800000000000004,4367701,304.23,612.82,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2020-23,-190,-4.35,-1.4,0.6000000000000014,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
unknown,all,CH,202023,40,0,40,47,0,0,0,0.002,0.2,NA,NA,NA,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2020-23,33,NA,471.4,0.2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
male,all,CH,202024,16713,118,16595,41893,0.7,0,0.7,0.468,46.800000000000004,4302599,388.44,973.67,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2020-24,4389,102.01,35.6,-1.1999999999999957,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
female,all,CH,202024,18842,103,18739,45608,0.5,0,0.6,0.528,52.800000000000004,4367701,431.39,1044.21,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2020-24,5554,127.16,41.8,1,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
unknown,all,CH,202024,161,0,161,208,0,0,0,0.005,0.5,NA,NA,NA,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2020-24,121,NA,302.5,0.3,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
male,all,CH,202025,21705,100,21605,63598,0.5,-0.19999999999999996,0.6,0.45,45,4302599,504.46,1478.13,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2020-25,4992,116.02,29.9,-1.8000000000000043,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
female,all,CH,202025,26273,103,26170,71881,0.4,-0.09999999999999998,0.5,0.544,54.400000000000006,4367701,601.53,1645.74,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2020-25,7431,170.14,39.4,1.6000000000000014,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
unknown,all,CH,202025,279,0,279,487,0,0,0,0.006,0.6,NA,NA,NA,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2020-25,118,NA,73.3,0.09999999999999998,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
male,all,CH,202026,28003,220,27783,91601,0.8,0.30000000000000004,0.7,0.489,48.9,4302599,650.84,2128.97,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2020-26,6298,146.38,29,3.8999999999999986,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
female,all,CH,202026,29278,173,29105,101159,0.6,0.19999999999999996,0.5,0.511,51.1,4367701,670.33,2316.07,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2020-26,3005,68.8,11.4,-3.3000000000000043,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
unknown,all,CH,202026,33,0,33,520,0,0,0,0.001,0.1,NA,NA,NA,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2020-26,-246,NA,-88.2,-0.5,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
male,all,CH,202027,37572,409,37163,129173,1.1,0.30000000000000004,0.8,0.538,53.800000000000004,4302599,873.24,3002.21,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2020-27,9569,222.4,34.2,4.900000000000006,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
female,all,CH,202027,32307,342,31965,133466,1.1,0.5000000000000001,0.7,0.462,46.2,4367701,739.68,3055.75,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2020-27,3029,69.35,10.3,-4.899999999999999,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
unknown,all,CH,202027,15,0,15,535,0,0,0,0,0,NA,NA,NA,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2020-27,-18,NA,-54.5,-0.1,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
male,all,CH,202028,23600,449,23151,152773,1.9,0.7999999999999998,1,0.477,47.699999999999996,4302599,548.51,3550.71,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2020-28,-13972,-324.73,-37.2,-6.1000000000000085,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
female,all,CH,202028,25825,316,25509,159291,1.2,0.09999999999999987,0.8,0.522,52.2,4367701,591.27,3647.02,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2020-28,-6482,-148.41,-20.1,6,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
unknown,all,CH,202028,9,1,8,544,11.1,11.1,0.2,0,0,NA,NA,NA,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2020-28,-6,NA,-40,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
male,all,CH,202029,20717,458,20259,173490,2.2,0.30000000000000027,1.1,0.487,48.699999999999996,4302599,481.5,4032.21,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2020-29,-2883,-67.01,-12.2,1,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
female,all,CH,202029,21844,383,21461,181135,1.8,0.6000000000000001,0.9,0.513,51.300000000000004,4367701,500.13,4147.15,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2020-29,-3981,-91.14,-15.4,-0.8999999999999986,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
unknown,all,CH,202029,6,0,6,550,0,-11.1,0.2,0,0,NA,NA,NA,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2020-29,-3,NA,-33.3,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
male,all,CH,202030,17287,466,16821,190777,2.7,0.5,1.3,0.487,48.699999999999996,4302599,401.78,4433.99,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2020-30,-3430,-79.72,-16.6,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
female,all,CH,202030,18238,455,17783,199373,2.5,0.7,1,0.513,51.300000000000004,4367701,417.57,4564.71,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2020-30,-3606,-82.56,-16.5,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
unknown,all,CH,202030,3,0,3,553,0,0,0.2,0,0,NA,NA,NA,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2020-30,-3,NA,-50,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
male,all,CH,202031,19119,711,18408,209896,3.7,1,1.5,0.512,51.2,4302599,444.36,4878.35,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2020-31,1832,42.58,10.6,2.500000000000007,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
female,all,CH,202031,18233,600,17633,217606,3.3,0.7999999999999998,1.2,0.488,48.8,4367701,417.45,4982.16,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2020-31,-5,-0.12,-0,-2.500000000000007,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
unknown,all,CH,202031,6,0,6,559,0,0,0.2,0,0,NA,NA,NA,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2020-31,3,NA,100,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
male,all,CH,202032,19487,652,18835,229383,3.3,-0.40000000000000036,1.6,0.504,50.4,4302599,452.91,5331.27,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2020-32,368,8.55,1.9,-0.8000000000000043,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
female,all,CH,202032,19199,615,18584,236805,3.2,-0.09999999999999964,1.4,0.496,49.6,4367701,439.57,5421.73,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2020-32,966,22.12,5.3,0.8000000000000043,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
unknown,all,CH,202032,2,0,2,561,0,0,0.2,0,0,NA,NA,NA,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2020-32,-4,NA,-66.7,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
male,all,CH,202033,21215,882,20333,250598,4.2,0.9000000000000004,1.9,0.509,50.9,4302599,493.07,5824.34,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2020-33,1728,40.16,8.9,0.5,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
female,all,CH,202033,20461,808,19653,257266,3.9,0.6999999999999997,1.6,0.491,49.1,4367701,468.46,5890.19,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2020-33,1262,28.89,6.6,-0.5,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
unknown,all,CH,202033,10,1,9,571,10,10,0.4,0,0,NA,NA,NA,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2020-33,8,NA,400,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
male,all,CH,202034,28881,1134,27747,279479,3.9,-0.30000000000000027,2.1,0.502,50.2,4302599,671.25,6495.59,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2020-34,7666,178.18,36.1,-0.6999999999999957,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
female,all,CH,202034,28581,949,27632,285847,3.3,-0.6000000000000001,1.8,0.497,49.7,4367701,654.37,6544.56,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2020-34,8120,185.91,39.7,0.6000000000000014,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
unknown,all,CH,202034,30,0,30,601,0,-10,0.3,0.001,0.1,NA,NA,NA,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2020-34,20,NA,200,0.1,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
male,all,CH,202035,35035,1194,33841,314514,3.4,-0.5,2.2,0.477,47.699999999999996,4302599,814.28,7309.86,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2020-35,6154,143.03,21.3,-2.500000000000007,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
female,all,CH,202035,38325,1097,37228,324172,2.9,-0.3999999999999999,1.9,0.522,52.2,4367701,877.46,7422.03,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2020-35,9744,223.09,34.1,2.5,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
unknown,all,CH,202035,22,2,20,623,9.1,9.1,0.6,0,0,NA,NA,NA,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2020-35,-8,NA,-26.7,-0.1,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
male,all,CH,202036,41389,1404,39985,355903,3.4,0,2.4,0.475,47.5,4302599,961.95,8271.81,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2020-36,6354,147.67,18.1,-0.19999999999999574,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
female,all,CH,202036,45721,1296,44425,369893,2.8,-0.10000000000000009,2,0.525,52.5,4367701,1046.8,8468.83,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2020-36,7396,169.34,19.3,0.29999999999999716,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
unknown,all,CH,202036,20,0,20,643,0,-9.1,0.6,0,0,NA,NA,NA,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2020-36,-2,NA,-9.1,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
male,all,CH,202037,42443,1605,40838,398346,3.8,0.3999999999999999,2.5,0.469,46.9,4302599,986.45,9258.26,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2020-37,1054,24.5,2.5,-0.6000000000000014,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
female,all,CH,202037,48043,1630,46413,417936,3.4,0.6000000000000001,2.2,0.531,53.1,4367701,1099.96,9568.79,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2020-37,2322,53.16,5.1,0.6000000000000014,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
unknown,all,CH,202037,34,1,33,677,2.9,2.9,0.7,0,0,NA,NA,NA,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2020-37,14,NA,70,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
male,all,CH,202038,40887,1658,39229,439233,4.1,0.2999999999999998,2.7,0.483,48.3,4302599,950.29,10208.55,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2020-38,-1556,-36.16,-3.7,1.3999999999999986,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
female,all,CH,202038,43703,1546,42157,461639,3.5,0.10000000000000009,2.3,0.517,51.7,4367701,1000.6,10569.38,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2020-38,-4340,-99.36,-9,-1.3999999999999986,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
unknown,all,CH,202038,13,0,13,690,0,-2.9,0.7,0,0,NA,NA,NA,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2020-38,-21,NA,-61.8,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
male,all,CH,202039,33145,1251,31894,472378,3.8,-0.2999999999999998,2.7,0.487,48.699999999999996,4302599,770.35,10978.9,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2020-39,-7742,-179.94,-18.9,0.3999999999999986,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
female,all,CH,202039,34831,1255,33576,496470,3.6,0.10000000000000009,2.4,0.512,51.2,4367701,797.47,11366.85,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2020-39,-8872,-203.13,-20.3,-0.5,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
unknown,all,CH,202039,21,1,20,711,4.8,4.8,0.8,0,0,NA,NA,NA,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2020-39,8,NA,61.5,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
male,all,CH,202040,33685,1941,31744,506063,5.8,2,2.9,0.497,49.7,4302599,782.9,11761.8,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2020-40,540,12.55,1.6,1.000000000000007,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
female,all,CH,202040,34061,1676,32385,530531,4.9,1.3000000000000003,2.5,0.503,50.3,4367701,779.84,12146.69,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2020-40,-770,-17.63,-2.2,-0.9000000000000057,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
unknown,all,CH,202040,14,1,13,725,7.1,2.3,1,0,0,NA,NA,NA,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2020-40,-7,NA,-33.3,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
male,all,CH,202041,44740,4653,40087,550803,10.4,4.6000000000000005,3.5,0.501,50.1,4302599,1039.84,12801.63,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2020-41,11055,256.94,32.8,0.3999999999999986,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
female,all,CH,202041,44584,4285,40299,575115,9.6,4.699999999999999,3.1,0.499,49.9,4367701,1020.77,13167.45,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2020-41,10523,240.93,30.9,-0.3999999999999986,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
unknown,all,CH,202041,26,1,25,751,3.8,-3.3,1.1,0,0,NA,NA,NA,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2020-41,12,NA,85.7,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
male,all,CH,202042,62272,9848,52424,613075,15.8,5.4,4.8,0.492,49.2,4302599,1447.31,14248.95,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2020-42,17532,407.47,39.2,-0.8999999999999986,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
female,all,CH,202042,64201,9577,54624,639316,14.9,5.300000000000001,4.3,0.508,50.8,4367701,1469.9,14637.36,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2020-42,19617,449.13,44,0.8999999999999986,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
unknown,all,CH,202042,21,3,18,772,14.3,10.5,1.4,0,0,NA,NA,NA,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2020-42,-5,NA,-19.2,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
