date,geoRegion,indication,entries,type_variant,pop,sumTotal,prctPopSumTotal,freq,prct,prctSumTotal,per100Persons,per100PersonsTotal,type,version,granularity
202053,GR,age,0,indication,200096,0,NA,NA,NA,NA,0,0,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202101,GR,age,394,indication,200096,394,NA,0.615,61.5,61.5,0.2,0.2,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202102,GR,age,855,indication,200096,1249,NA,0.451,45.1,49.2,0.43,0.62,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202103,GR,age,817,indication,200096,2066,NA,0.45,45,47.5,0.41,1.03,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202104,GR,age,2022,indication,200096,4088,NA,0.658,65.8,55.1,1.01,2.04,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202105,GR,age,1058,indication,200096,5146,NA,0.482,48.199999999999996,53.5,0.53,2.57,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202106,GR,age,1833,indication,200096,6979,NA,0.499,49.9,52.5,0.92,3.49,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202107,GR,age,1461,indication,200096,8440,NA,0.526,52.6,52.5,0.73,4.22,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202108,GR,age,1905,indication,200096,10345,NA,0.558,55.800000000000004,53.1,0.95,5.17,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202109,GR,age,2924,indication,200096,13269,NA,0.777,77.7,57.099999999999994,1.46,6.63,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202110,GR,age,3062,indication,200096,16331,NA,0.684,68.4,58.9,1.53,8.16,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202111,GR,age,1804,indication,200096,18135,NA,0.578,57.8,58.8,0.9,9.06,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202112,GR,age,2735,indication,200096,20870,NA,0.536,53.6,58.099999999999994,1.37,10.43,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202113,GR,age,3212,indication,200096,24082,NA,0.624,62.4,58.599999999999994,1.61,12.04,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202114,GR,age,2193,indication,200096,26275,NA,0.435,43.5,56.99999999999999,1.1,13.13,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202115,GR,age,1254,indication,200096,27529,NA,0.163,16.3,51.1,0.63,13.76,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202116,GR,age,1915,indication,200096,29444,NA,0.235,23.5,47.5,0.96,14.71,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202117,GR,age,1634,indication,200096,31078,NA,0.162,16.2,43.1,0.82,15.53,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202118,GR,age,518,indication,200096,31596,NA,0.063,6.3,39.300000000000004,0.26,15.79,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202119,GR,age,740,indication,200096,32336,NA,0.072,7.199999999999999,35.699999999999996,0.37,16.16,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202120,GR,age,892,indication,200096,33228,NA,0.076,7.6,32.5,0.45,16.61,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202121,GR,age,1234,indication,200096,34462,NA,0.094,9.4,29.799999999999997,0.62,17.22,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202122,GR,age,990,indication,200096,35452,NA,0.097,9.700000000000001,28.199999999999996,0.49,17.72,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202123,GR,age,830,indication,200096,36282,NA,0.066,6.6000000000000005,26.200000000000003,0.41,18.13,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202124,GR,age,1123,indication,200096,37405,NA,0.103,10.299999999999999,25.1,0.56,18.69,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202125,GR,age,1122,indication,200096,38527,NA,0.09,9,23.799999999999997,0.56,19.25,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202126,GR,age,1063,indication,200096,39590,NA,0.11,11,23.1,0.53,19.79,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202127,GR,age,905,indication,200096,40495,NA,0.091,9.1,22.3,0.45,20.24,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202128,GR,age,567,indication,200096,41062,NA,0.105,10.5,22,0.28,20.52,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202129,GR,age,476,indication,200096,41538,NA,0.061,6.1,21.3,0.24,20.76,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202130,GR,age,438,indication,200096,41976,NA,0.066,6.6000000000000005,20.9,0.22,20.98,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202131,GR,age,271,indication,200096,42247,NA,0.133,13.3,20.8,0.14,21.11,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202132,GR,age,309,indication,200096,42556,NA,0.099,9.9,20.599999999999998,0.15,21.27,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202133,GR,age,379,indication,200096,42935,NA,0.1,10,20.4,0.19,21.46,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202134,GR,age,401,indication,200096,43336,NA,0.087,8.7,20.200000000000003,0.2,21.66,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202135,GR,age,436,indication,200096,43772,NA,0.084,8.4,19.900000000000002,0.22,21.88,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202136,GR,age,510,indication,200096,44282,NA,0.084,8.4,19.6,0.25,22.13,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202137,GR,age,662,indication,200096,44944,NA,0.114,11.4,19.400000000000002,0.33,22.46,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202138,GR,age,550,indication,200096,45494,NA,0.104,10.4,19.2,0.27,22.74,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202139,GR,age,494,indication,200096,45988,NA,0.092,9.2,19,0.25,22.98,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202140,GR,age,519,indication,200096,46507,NA,0.102,10.2,18.8,0.26,23.24,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202141,GR,age,488,indication,200096,46995,NA,0.104,10.4,18.6,0.24,23.49,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202142,GR,age,332,indication,200096,47327,NA,0.118,11.799999999999999,18.5,0.17,23.65,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202143,GR,age,375,indication,200096,47702,NA,0.16,16,18.5,0.19,23.84,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202144,GR,age,360,indication,200096,48062,NA,0.206,20.599999999999998,18.5,0.18,24.02,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202145,GR,age,2037,indication,200096,50099,NA,0.438,43.8,19,1.02,25.04,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202146,GR,age,2551,indication,200096,52650,NA,0.48,48,19.6,1.27,26.31,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202052,GR,chronic_disease,0,indication,200096,0,NA,NA,NA,NA,0,0,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202053,GR,chronic_disease,0,indication,200096,0,NA,NA,NA,NA,0,0,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202101,GR,chronic_disease,27,indication,200096,27,NA,0.042,4.2,4.2,0.01,0.01,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202102,GR,chronic_disease,130,indication,200096,157,NA,0.069,6.9,6.2,0.06,0.08,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202103,GR,chronic_disease,181,indication,200096,338,NA,0.1,10,7.8,0.09,0.17,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202104,GR,chronic_disease,535,indication,200096,873,NA,0.174,17.4,11.799999999999999,0.27,0.44,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202105,GR,chronic_disease,76,indication,200096,949,NA,0.035,3.5000000000000004,9.9,0.04,0.47,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202106,GR,chronic_disease,353,indication,200096,1302,NA,0.096,9.6,9.8,0.18,0.65,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202107,GR,chronic_disease,547,indication,200096,1849,NA,0.197,19.7,11.5,0.27,0.92,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202108,GR,chronic_disease,575,indication,200096,2424,NA,0.168,16.8,12.4,0.29,1.21,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202109,GR,chronic_disease,191,indication,200096,2615,NA,0.051,5.1,11.3,0.1,1.31,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202110,GR,chronic_disease,473,indication,200096,3088,NA,0.106,10.6,11.1,0.24,1.54,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202111,GR,chronic_disease,603,indication,200096,3691,NA,0.193,19.3,12,0.3,1.84,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202112,GR,chronic_disease,1104,indication,200096,4795,NA,0.216,21.6,13.3,0.55,2.4,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202113,GR,chronic_disease,1217,indication,200096,6012,NA,0.236,23.599999999999998,14.6,0.61,3,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202114,GR,chronic_disease,1025,indication,200096,7037,NA,0.203,20.3,15.299999999999999,0.51,3.52,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202115,GR,chronic_disease,1705,indication,200096,8742,NA,0.222,22.2,16.2,0.85,4.37,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202116,GR,chronic_disease,1873,indication,200096,10615,NA,0.23,23,17.1,0.94,5.3,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202117,GR,chronic_disease,2766,indication,200096,13381,NA,0.274,27.400000000000002,18.6,1.38,6.69,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202118,GR,chronic_disease,2440,indication,200096,15821,NA,0.295,29.5,19.7,1.22,7.91,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202119,GR,chronic_disease,3214,indication,200096,19035,NA,0.312,31.2,21,1.61,9.51,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202120,GR,chronic_disease,2221,indication,200096,21256,NA,0.189,18.9,20.8,1.11,10.62,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202121,GR,chronic_disease,2046,indication,200096,23302,NA,0.155,15.5,20.200000000000003,1.02,11.65,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202122,GR,chronic_disease,1263,indication,200096,24565,NA,0.124,12.4,19.5,0.63,12.28,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202123,GR,chronic_disease,972,indication,200096,25537,NA,0.077,7.7,18.4,0.49,12.76,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
